,a1_x,a1_y
0,-1.004082257412982,1.0786131090130011
1,-1.0041058252732025,1.0777467184988978
2,-1.004129487704104,1.076880398934184
3,-1.004153245019375,1.076014150615358
4,-1.004177097533527,1.0751479738387426
5,-1.0042010455618926,1.0742818689004852
6,-1.0042250894206304,1.0734158360965564
7,-1.0042492294267218,1.0725498757227503
8,-1.004273465897973,1.0716839880746831
9,-1.0042977991530162,1.070818173447793
10,-1.004322229511309,1.06995243213734
11,-1.0043467572931362,1.0690867644384037
12,-1.0043713828196097,1.0682211706458844
13,-1.004396106412668,1.0673556510545017
14,-1.00442092839508,1.0664902059587926
15,-1.0044458490904418,1.0656248356531133
16,-1.0044708688231794,1.0647595404316363
17,-1.0044959879185489,1.0638943205883509
18,-1.004521206702636,1.0630291764170607
19,-1.0046746312358197,1.0621641082113855
20,-1.0047005570412024,1.0500612936996567
21,-1.0047265851739449,1.0491974000837727
22,-1.0047527159676275,1.0483335871054689
23,-1.0047789497566666,1.0474698550550707
24,-1.0048052868763124,1.046606204222701
25,-1.0048317276626515,1.0457426348982777
26,-1.0048582724526065,1.0448791473715129
27,-1.0048849215839355,1.044015741931912
28,-1.0049116753952343,1.0431524188687729
29,-1.005764679656857,1.0422891784711832
30,-1.005794851065971,1.0293506882968626
31,-1.005825138433104,1.0284888096879483
32,-1.0058555421245554,1.027627018625719
33,-1.0058860625074644,1.0267653153952538
34,-1.00591669994981,1.025903700281395
35,-1.00594745482041,1.0250421735687467
36,-1.0059783274889214,1.024180735541671
37,-1.0060093183258405,1.0233193864842889
38,-1.006040427702501,1.0224581266804766
39,-1.0060716559910765,1.021596956413865
40,-1.006103003564577,1.020735875967837
41,-1.006134470796852,1.0198748856255269
42,-1.0061660580625873,1.0190139856698168
43,-1.006197765737306,1.0181531763833365
44,-1.0062295941973682,1.0172924580484606
45,-1.006261543819971,1.0164318309473073
46,-1.006293614983146,1.015571295361736
47,-1.0063258080657629,1.0147108515733456
48,-1.006358123447524,1.0138504998634728
49,-1.006390561508969,1.0129902405131892
50,-1.0064231226314702,1.012130073803301
51,-1.0064558071972347,1.0112700000143453
52,-1.007643314922525,1.010410019426589
53,-1.0076805672284272,1.0095501323200269
54,-1.0077179572870771,0.99408846719383
55,-1.007755485511045,0.9932304090510434
56,-1.0077931523137038,0.9923724499288228
57,-1.007830958109227,0.9915145901009362
58,-1.007868903312589,0.9906568298408296
59,-1.0079069883395615,0.9897991694216238
