,a4_x,a4_y
87,-2.5790236026738587,2.3413222205906936
88,-2.578710038737232,2.3409160786677026
89,-2.5783964686524348,2.3405099774331184
90,-2.578082892364136,2.340103916874357
91,-2.5777693098171177,2.3396978969788256
92,-2.57745572095628,2.339291917733923
93,-2.577142125726637,2.3388859791270384
94,-2.571809979676599,2.3299655855703887
95,-2.5714962605382783,2.329560578139544
96,-2.5711825340085097,2.3291556110418066
97,-2.570868800034637,2.328750684264389
98,-2.5705550585641226,2.3283457977945003
99,-2.5702413095445444,2.327940951619341
100,-2.5699275529235988,2.327536145726109
101,-2.5696137886490997,2.327131380101996
102,-2.569300016668977,2.3267266547341863
103,-2.568986236931281,2.3263219696098623
104,-2.563964664162342,2.323085935840809
105,-2.56365074471152,2.322681612330181
106,-2.5633368165881647,2.322277328934582
107,-2.563022879742568,2.32187308564114
108,-2.562708934125141,2.32146888243698
109,-2.562394979686412,2.3210647193092244
110,-2.5620810163770296,2.320660596244989
111,-2.56176704414776,2.3202565132313877
112,-2.561453062949489,2.319852470255528
113,-2.56113907273322,2.319448467304516
114,-2.5608250734500744,2.319044504365453
115,-2.5605110650512946,2.318640581425436
116,-2.56019704748824,2.318236698471559
117,-2.5598830207123893,2.3178328554909124
118,-2.55956898467534,2.3174290524705823
119,-2.5592549393288087,2.317025289397652
120,-2.55894088462463,2.3166215662592005
121,-2.558626820514759,2.307346926225544
122,-2.557998663886348,2.306944157630168
123,-2.557684571272311,2.30654142864525
124,-2.5573704690615857,2.306138739257794
125,-2.5570563572067213,2.305736089454799
126,-2.556742235660385,2.305333479223264
127,-2.5564281043753634,2.304930908550181
128,-2.556113963304562,2.3045283774225447
129,-2.555799812401005,2.3041258858273435
130,-2.555485651617837,2.3037234337515646
131,-2.555171480908319,2.30050523828213
132,-2.554857300225833,2.300103141295142
133,-2.554543109523878,2.299701083697304
134,-2.5542289087560763,2.2992990654755747
135,-2.553914697876164,2.29889708661691
136,-2.553600476838,2.2984951471082624
137,-2.5495146581625345,2.298093246936583
138,-2.5492002901304827,2.297691386088819
139,-2.548885911262313,2.297289564551916
140,-2.5485715215137863,2.296887782312815
141,-2.54825712084078,2.292872118426245
142,-2.547942709199292,2.292470767600352
143,-2.547628286545439,2.2920694559153447
144,-2.547313852835455,2.291668183358127
145,-2.5469994080256937,2.2912669499155998
146,-2.546684952072627,2.2908657555746594
147,-2.5400787271248566,2.2904646003222013
148,-2.539764015246038,2.2900634841451155
149,-2.539449291255408,2.2896624070302893
150,-2.5391345551122715,2.289261368964606
151,-2.538819806776051,2.288860369934948
152,-2.5385050462062853,2.2884594099281905
153,-2.538190273362632,2.288058488931207
154,-2.537875488204863,2.287657606930867
155,-2.5375606906928705,2.2872567639140367
156,-2.537245880786662,2.286855959867578
157,-2.536931058446361,2.2864551947783487
158,-2.5366162236322096,2.2860544686332034
159,-2.5363013763045656,2.285653781418993
160,-2.5359865164239035,2.285253133122562
161,-2.535671643950814,2.2848525237307538
162,-2.5353567588460044,2.2844519532304064
163,-2.522435124411749,2.2840514216083534
164,-2.522119674820213,2.283650928851424
165,-2.521804211016007,2.2832504749464437
166,-2.521488732964847,2.282850059880232
167,-2.521173240632564,2.282449683639605
168,-2.520857733985097,2.282049346211375
169,-2.520542212988496,2.281649047582348
170,-2.52022667760892,2.281248787739325
171,-2.5199111278126414,2.2808485666691043
172,-2.5195955635660394,2.280449226085801
173,-2.515491898282663,2.280050762590644
174,-2.515176128262562,2.279653172783476
175,-2.514860343300904,2.279256453262967
176,-2.514544543365801,2.278860600626817
177,-2.514228728425474,2.27846561147196
178,-2.513912898448248,2.2780714823947634
179,-2.513597053402557,2.277678209991229
180,-2.513281193256938,2.277285790857187
181,-2.5129653179800364,2.2768942215884884
182,-2.5126494275406017,2.2765034987811985
183,-2.5044308541665767,2.276113619031784
184,-2.5041145429057874,2.275724578937297
185,-2.5037982156493928,2.275336375095564
186,-2.5034818723691017,2.274176747080482
187,-2.5031655130367216,2.273791854249718
188,-2.502849137624158,2.2734077806786512
189,-2.502532746103414,2.273024522973451
190,-2.5022163384465896,2.2726420777422764
191,-2.501899914625882,2.272260441595438
192,-2.501583474613585,2.271879611145561
193,-2.501267018382089,2.271499583007745
194,-2.5009505459038825,2.27112035379972
195,-2.5006340571515464,2.2707419201420023
196,-2.5003175520977594,2.26442700891652
197,-2.500001030715296,2.264062321315261
198,-2.499684492977023,2.263698365772756
199,-2.499367938855906,2.263335138994274
200,-2.4990513683250013,2.262972637690609
201,-2.498734781357461,2.262610858578183
202,-2.4984181779265318,2.2622497983791496
203,-2.498101558005551,2.2618894538215017
204,-2.4977849215679524,2.261529821639168
205,-2.497468268587261,2.261170898572115
206,-2.4971515990370943,2.260812681366442
207,-2.496834912891163,2.260455166774479
208,-2.496518210123268,2.2600983515548774
209,-2.496201490707304,2.259742232472703
210,-2.4958847546172547,2.2593868062995264
211,-2.4955680018271966,2.2590320698135096
212,-2.495251232311296,2.258678019799492
213,-2.4949344460438097,2.258324653049076
214,-2.494617642999084,2.2579719663607087
215,-2.4943008231515558,2.257619956539762
216,-2.493983986475749,2.254136388325293
217,-2.49366713294628,2.2537916152570068
218,-2.4933502625378514,2.253447481287896
219,-2.493033375225254,2.2531039833199533
220,-2.492716470983368,2.252761118263054
221,-2.4923995497871587,2.2524188830350127
222,-2.492082611611681,2.2520772745616395
223,-2.4917656564320763,2.2517362897767934
224,-2.491448684223572,2.251395925622434
225,-2.491131694961481,2.251056179048674
226,-2.4908146886212026,2.245372062220699
227,-2.4904976651782222,2.2450429201306656
228,-2.4901806246081097,2.2447143392804736
229,-2.48986356688652,2.2443863167919877
230,-2.489546491989191,2.244058849796002
231,-2.4892293998919466,2.2437319354322667
232,-2.488912290570693,2.243405570849509
233,-2.48859516400142,2.2430797532054565
234,-2.4882780201602,2.242754479666859
235,-2.4879608590231888,2.242429747409508
236,-2.487643680566623,2.2379387704516485
237,-2.4873264847668217,2.23762182470861
238,-2.487009271600185,2.2373053763023725
239,-2.4866920410431943,2.2369894225646982
240,-2.4863747930724114,2.23667396083661
241,-2.486057527664478,2.2363589884683943
242,-2.485740244796116,2.2360445028196048
243,-2.4854229444441267,2.2357305012590665
244,-2.4851056265853897,2.2354169811648776
245,-2.484788291196864,2.2351039399244117
246,-2.484470938255586,2.2329258416326607
247,-2.484153567738671,2.232616538280461
248,-2.48383617962331,2.232307690685684
249,-2.483518773886773,2.2319992963284045
250,-2.483201350506404,2.231691352697956
251,-2.4806613255919223,2.2313838572929146
252,-2.480343742410044,2.2310768076211
253,-2.480026141361908,2.230770201199566
254,-2.4797085224256725,2.230464035554594
255,-2.47939088557957,2.2301583082216845
256,-2.479073230801903,2.226522884036175
257,-2.478755558071044,2.226222634668982
258,-2.478437867365435,2.225922790073586
259,-2.47812015866359,2.225623347922558
260,-2.47780243194409,2.2253243058975096
261,-2.477484687185586,2.2250256616890725
262,-2.477166924366797,2.2247274129968857
263,-2.4768491434665094,2.2244295575295805
264,-2.476531344463578,2.224132093004763
265,-2.476213527336924,2.2238350171489984
266,-2.4758956920655346,2.223538327697795
267,-2.475577838628464,2.2232420223955875
268,-2.475259967004831,2.2229460989957186
269,-2.474942077173821,2.2226505552604223
270,-2.474624169114682,2.221472132519845
271,-2.4739882982293357,2.221178453850864
272,-2.4736703353619443,2.2208851416055637
273,-2.473352354184058,2.220592193607904
274,-2.473034354675241,2.220299607690587
275,-2.4727163368151204,2.2200073816950354
276,-2.4723983005833845,2.2197155134713737
277,-2.472080245959782,2.219424000878407
278,-2.471762172924122,2.2191328417836016
279,-2.471444081456274,2.2188420340630617
280,-2.4711259715361664,2.2185515756015115
281,-2.467943853086445,2.218261464292272
282,-2.467625538883214,2.217971698037238
283,-2.467307205991307,2.217682274746862
284,-2.466988854391378,2.217393192340126
285,-2.4666704840641325,2.217104448744523
286,-2.466352094990328,2.216816041896033
287,-2.4660336871507726,2.2156657409886447
288,-2.4657152605263257,2.2153789872109324
289,-2.4653968150978964,2.2150925579731964
290,-2.465078350846443,2.2148064512701957
291,-2.4625299569369075,2.214520665104992
292,-2.4622113224292805,2.2142351974889283
293,-2.4618926689108203,2.213950046441604
294,-2.461573996362994,2.2136652099908503
295,-2.461255304767312,2.2133806861727066
296,-2.4609365941053265,2.2130964730313964
297,-2.4606178643586327,2.212812568619303
298,-2.460299115508866,2.2125289709969453
299,-2.459980347537703,2.2122456782329523
300,-2.45966156042686,2.211962688404039
301,-2.4593427541580923,2.2116799995949816
302,-2.459023928713196,2.211397609898593
303,-2.4587050840740035,2.2111155174156965
304,-2.4583862202223865,2.2108337202551027
305,-2.4580673371402533,2.210552216533582
306,-2.4577484348095484,2.2102710043758416
307,-2.457429513212253,2.209709447290054
308,-2.457110572330384,2.2094290986508707
309,-2.456791612145992,2.209149034153143
310,-2.4564726326411623,2.208869251960875
311,-2.456153633798015,2.208589750245852
312,-2.455834615598702,2.208310527187616
313,-2.4555155780254085,2.208031580973442
314,-2.455196521060351,2.207752909798307
315,-2.454877444685777,2.2074745118648686
316,-2.4545583488839653,2.2071963853834373
317,-2.454239233637225,2.2069185285719497
318,-2.4510470078269297,2.2066409396559434
319,-2.450727677526336,2.2063636168685306
320,-2.4504083275706394,2.206086558450372
321,-2.450088957942485,2.2058097626496505
322,-2.449769568624537,2.2055332277220443
323,-2.449450159599482,2.205256951930702
324,-2.449130730850026,2.204980933546215
325,-2.448811282358893,2.204705170846591
326,-2.4484918141088285,2.204429662117229
327,-2.4481723260825943,2.204154405650891
328,-2.4446566476531286,2.2038793997476778
329,-2.4443369209740613,2.2036046427150007
330,-2.444017174296095,2.2033301328675554
331,-2.4436974076021785,2.2030558685272963
332,-2.4433776208752684,2.202781848023409
333,-2.443057814098329,2.2025080696922847
334,-2.4427379872543327,2.2022345318774925
335,-2.442418140326257,2.2019612329297544
336,-2.4420982732970846,2.2016881712069174
337,-2.441778386149805,2.201415345073928
338,-2.4385784044407326,2.201142752902805
339,-2.438258294872242,2.200870393072613
340,-2.437938164981643,2.200598263969436
341,-2.437618014751926,2.200054691523404
342,-2.4372978441660766,2.199783244987575
343,-2.4369776532070757,2.199512022792764
344,-2.436657441857896,2.199241023359753
345,-2.436337210101506,2.198970245116188
346,-2.4360169579208653,2.1986996864965467
347,-2.435696685298925,2.198429345942116
348,-2.435376392218629,2.198159221900963
349,-2.435056078662909,2.1978893128279107
350,-2.434735744614688,2.1976196171845097
351,-2.434415390056877,2.1973501334390133
352,-2.434095014972377,2.1970808600663503
353,-2.433774619344073,2.1968117955481
354,-2.433454203154841,2.196542938372463
355,-2.4331337663875403,2.1962742870342398
356,-2.432813309025016,2.196005840034799
357,-2.432492831050097,2.195737595882057
358,-2.432172332445598,2.1954695530904464
359,-2.431851813194316,2.1952017101808936
360,-2.4315312732790293,2.1949340656807905
361,-2.4312107126824998,2.1946666181239705
362,-2.430890131387468,2.19279987782066
363,-2.4305695293766565,2.192533953792403
364,-2.4302489066327677,2.192268213797478
365,-2.4299282631384806,2.192002656432701
366,-2.4296075988764545,2.191737280301046
367,-2.4292869138293245,2.19147208401162
368,-2.4289662079797023,2.191207066179633
369,-2.42864443050736,2.190942225426378
370,-2.428321586826053,2.190677560379205
371,-2.4279976823179394,2.1904130696714925
372,-2.42767272233372,2.1901487519426244
373,-2.4273467121927896,2.189884605837965
374,-2.427019657183387,2.1896206300088337
375,-2.4266915625627403,2.18935682311248
376,-2.4263624335572214,2.1890931838120578
377,-2.426032275362493,2.1888297107766017
378,-2.42570109314366,2.188566402681001
379,-2.4253688920354217,2.187777454869537
380,-2.425035677142225,2.1875147933984924
381,-2.4247014535384137,2.187252290328715
382,-2.4243662262683814,2.1869899443697065
383,-2.423354572458869,2.186727754236653
384,-2.42301538037426,2.1864657186503984
385,-2.422675209401516,2.186203836337422
386,-2.422334064408554,2.185942106029812
387,-2.421991950234414,2.185680526465244
388,-2.4216488716894173,2.185419096386955
389,-2.4213048335553182,2.1799614281845314
390,-2.42095984058546,2.1797029798008256
391,-2.420613897504928,2.179444653478632
392,-2.420267009010705,2.1791864480876355
393,-2.4142296746724603,2.1789283625025058
394,-2.413866540801558,2.178670395602873
395,-2.413502545624957,2.1784125462733064
396,-2.4131376933098583,2.1781548134032924
397,-2.4127719879985685,2.1778971958872124
398,-2.412405433808652,2.1776396926243207
399,-2.4120380348330768,2.177382302518724
400,-2.411669795140369,2.177125024479358
401,-2.4113007187747555,2.1768678574199667
402,-2.4109308097563145,2.176610800259081
403,-2.410560072081123,2.1763538519199965
404,-2.410188509721403,2.1760970113307527
405,-2.4098161266256684,2.1750707051978115
406,-2.4094429267188704,2.1748143874429053
407,-2.4090689139025443,2.1745581711045063
408,-2.408694092054953,2.1743020551432672
409,-2.4083184650312326,2.174046038524417
410,-2.4079420366635347,2.1737901202177388
411,-2.407564810761171,2.173534299197549
412,-2.4071867911107563,2.1732785744426804
413,-2.403363755573234,2.1730229449364558
414,-2.402977248260514,2.172767409666671
415,-2.4025899909198887,2.172511967625577
416,-2.4022019870556304,2.172256617809856
417,-2.40181324015125,2.1720013592206
418,-2.4014237536696323,2.171746190863296
419,-2.401033531053164,2.171491111747802
420,-2.400642575723872,2.1712361208883286
421,-2.400250891083552,2.166153357055839
422,-2.399858480513897,2.1658999993562773
423,-2.3986769267471124,2.16564670928726
424,-2.3982816458796177,2.165393485957795
425,-2.3978856556943,2.1651403284807897
426,-2.3974889594549635,2.164887235973033
427,-2.3970915604062144,2.164634207555176
428,-2.396693461773579,2.164381242351715
429,-2.396294666763631,2.164128339490976
430,-2.395895178564118,2.1638754981050927
431,-2.395495000344081,2.1636227173299933
432,-2.39509413525398,2.1633699963053807
433,-2.3836032736002206,2.163117334174716
434,-2.3831837804481477,2.1628647300851997
435,-2.3827636868791404,2.1626121831877563
436,-2.382342995524668,2.162359692637017
437,-2.3819217090011726,2.1621072575913027
438,-2.3814998299101773,2.1618548772126047
439,-2.381077360838379,2.161602550666571
440,-2.380654304357749,2.1603416964777926
441,-2.380230663025633,2.160089675608933
442,-2.379806439384845,2.1598377028332165
443,-2.368580232924157,2.159585777344934
444,-2.368141197596855,2.159333898341884
445,-2.367701645635303,2.1590820650253533
446,-2.367261579200408,2.158830276600105
447,-2.3668210004411727,2.15857853227436
448,-2.366379911494777,2.158326831259782
449,-2.365938314486653,2.158075172771461
450,-2.365496211530564,2.1558120322240133
451,-2.3650536047286788,2.155560756570896
452,-2.364610496171652,2.1553095150317274
453,-2.364166887938697,2.1550583068615072
454,-2.36372278209766,2.154807131318464
455,-2.3628330858063458,2.154555987664037
456,-2.3623874994356022,2.154304875162865
457,-2.36194142361599,2.154053793082769
458,-2.361494860359635,2.1538027406947373
459,-2.3610478116677363,2.153551717272914
460,-2.360600279530638,2.1517953040576443
461,-2.3601522659279004,2.151544486608351
462,-2.35970377282837,2.1512936917321093
463,-2.3592548021902493,2.151042918733816
464,-2.3588053559611666,2.150792166921366
465,-2.358355436078244,2.1505414356056387
466,-2.357905044468166,2.1502907241004845
467,-2.35745418304725,2.150040031722711
468,-2.357002853721508,2.149789357792069
469,-2.35655105838672,2.1495387016312426
470,-2.356098798928496,2.1492880625658293
471,-2.355646077222342,2.1490374399243324
472,-2.355192895133729,2.148786833038145
473,-2.3547392545181545,2.148536241241537
474,-2.3542851572212085,2.1482856638716434
475,-2.3529201435507665,2.14803510026845
476,-2.352464237788311,2.1477845497747805
477,-2.3520078844260435,2.147534011736284
478,-2.351551085251436,2.1472834855014207
479,-2.3510938420424923,2.147032970421452
480,-2.350636156567808,2.146782465850425
481,-2.35017803058663,2.1465319711451607
482,-2.34971946584892,2.146281485665243
483,-2.3492604640954085,2.1460310087730026
484,-2.348801027057659,2.1457805398335084
485,-2.3483411564581247,2.1455300782145525
486,-2.3478808540102065,2.1452796232866387
487,-2.347420121418311,2.1450291744229704
488,-2.346958960377908,2.144778730999438
489,-2.346497372575589,2.1445282923946065
490,-2.346035359689121,2.144277857989705
491,-2.345572923387505,2.1440274271686115
492,-2.3451100653310304,2.1437769993178444
493,-2.344646787171332,2.1435265738265485
494,-2.344183090551444,2.1432761500864834
495,-2.343718977105853,2.141773610687027
496,-2.343254448460556,2.1415231823920533
497,-2.3427895062331108,2.141272751075127
498,-2.342324152032691,2.141022316151019
499,-2.341858387460139,2.140771877037001
500,-2.341392214108017,2.1405214331528315
501,-2.340925633560664,2.140270983920748
502,-2.3404586473942404,2.140020528765453
503,-2.339991257176786,2.139770067114106
504,-2.3395234644682685,2.139519598396308
505,-2.339055270820634,2.139269122044096
506,-2.3385866777778577,2.137766072105997
507,-2.3381176868759947,2.1375155266120176
508,-2.337648299643229,2.137264969026218
509,-2.3371785175999245,2.137014398802051
510,-2.336708342258669,2.1367638153952977
511,-2.33623777512433,2.136513218264055
512,-2.3357668176940978,2.136262606868728
513,-2.335295471457535,2.1360119806720164
514,-2.334823737896625,2.1357613391389068
515,-2.334351618485817,2.1355106817366627
516,-2.333879114692076,2.1352600079348125
517,-2.3334062279749266,2.135009317205142
518,-2.3329329597865014,2.1347586090216817
519,-2.332459311571585,2.1345078828607
520,-2.331985284767661,2.1342571382006903
521,-2.331510880804958,2.134006374522364
522,-2.331036101106491,2.133755591308638
523,-2.33056094708811,2.133504788044628
524,-2.3300854201585426,2.133253964217636
525,-2.3296095217194384,2.133003119317144
526,-2.3291332531654114,2.1325013642644115
527,-2.328656615884086,2.1322504531019386
528,-2.3281796112561377,2.1319995188454786
529,-2.3277022406553365,2.1317485609952604
530,-2.32722450544859,2.131497579053636
531,-2.326746406995985,2.1312465725250678
532,-2.3262679466508294,2.130995540916122
533,-2.325789125759694,2.1307444837354605
534,-2.32483040769233,2.1304934004938287
535,-2.324350513175927,2.1302422907040484
536,-2.323870263433277,2.129991153881009
537,-2.323389659777878,2.129739989541657
538,-2.3229087035167346,2.129488797204989
539,-2.3224273959503976,2.129237576392041
540,-2.3219457383730018,2.1289863266258835
541,-2.321463732072307,2.1287350474316056
542,-2.320981378329735,2.128483738336313
543,-2.320498678420409,2.1282323988691183
544,-2.320015633613192,2.127981028561128
545,-2.3195322451707243,2.127729626945438
546,-2.3190485143494617,2.1274781935571254
547,-2.318564442399712,2.127226727933237
548,-2.3180800305656724,2.126975229612784
549,-2.317595280085468,2.1267236981367303
550,-2.3171101921911847,2.126472133047988
551,-2.3166247681089107,2.126220533891406
552,-2.316139009058768,2.125968900213764
553,-2.3156529162549515,2.119412867641872
554,-2.315166490905762,2.1191601374108786
555,-2.314679734213644,2.118907360720015
556,-2.3141926473752195,2.1186545371686303
557,-2.3137052315813227,2.1184016663577765
558,-2.308322281675743,2.1181487478902006
559,-2.3078310092412857,2.117895781370338
560,-2.307339422821008,2.117642766404306
561,-2.306847523528253,2.117389702599895
562,-2.3063553124710774,2.1171365895665644
563,-2.305862790752272,2.116883426915434
564,-2.305369959469401,2.11663021425928
565,-2.3048768197148304,2.1163769512125223
566,-2.304383372575757,2.1161236373912247
567,-2.303889619134241,2.115870272413084
568,-2.287430712082452,2.115616855897424
569,-2.286927153414485,2.1153633874651923
570,-2.286423323301775,2.115109866738948
571,-2.2859192226600893,2.11485629334286
572,-2.285414852401055,2.1146026669026976
573,-2.2849102134321786,2.114348987045827
574,-2.2844053066568715,2.114095253401202
575,-2.2839001329744733,2.11155487812179
576,-2.283394693280274,2.111300528770963
577,-2.2828889884655386,2.111046121301485
578,-2.2823830194175283,2.110791655362399
579,-2.2818767870195247,2.110537130604252
580,-2.281370292150852,2.1102825466790884
581,-2.2808635356868985,2.1100279032404434
582,-2.280356518499141,2.109773199943338
583,-2.2798492414551643,2.1095184364442723
584,-2.279341705418686,2.109263612401221
585,-2.278833911249578,2.1056895306053627
586,-2.278325859803884,2.1054337583445237
587,-2.277817551933848,2.1051779202631744
588,-2.277308988487931,2.1049220160434965
589,-2.276800170310834,2.1046660453690467
590,-2.2762910982435183,2.104410007924752
591,-2.275781773123228,2.104153903396904
592,-2.27527219578351,2.103897731473156
593,-2.2747623670542354,2.103641491842515
594,-2.27425228776162,2.103385184195337
595,-2.273741958728243,2.103128808223326
596,-2.2732313807730717,2.102872363619522
597,-2.272720554711477,2.1026158500783025
598,-2.272209481355258,2.1023592672953733
599,-2.2716981615126586,2.102102614967766
600,-2.271186595988389,2.101845892793832
601,-2.2706747855836453,2.101589100473237
602,-2.270162731096129,2.101332237706958
603,-2.269650433320068,2.1010753041972765
604,-2.258837351032726,2.1008182996477758
605,-2.2583198950546346,2.1005612237633327
606,-2.257802213139392,2.1003040762501173
607,-2.257284306003392,2.100046856815585
608,-2.2567661743600107,2.0997895651684724
609,-2.256247818919613,2.0995322010187936
610,-2.255729240389577,2.099274764077834
611,-2.2552104394743053,2.098759670673552
612,-2.2546914168752457,2.0985020136391204
613,-2.2541721732909035,2.0982442826711822
614,-2.253652709416861,2.097986477487315
615,-2.25313302594579,2.097728597806342
616,-2.252613123567472,2.097470643348325
617,-2.2520930029688118,2.097212613834564
618,-2.251572664833851,2.096954508987588
619,-2.251052109843789,2.096696328531154
620,-2.250531338676995,2.0964380721902414
621,-2.250010352009023,2.096179739691048
622,-2.242170142791628,2.0959213307609845
623,-2.241645797742818,2.0956628451286723
624,-2.241121248261323,2.095404282523937
625,-2.240596494974598,2.095145642677805
626,-2.24007153850756,2.0948869253225
627,-2.2395463794826047,2.094628130191438
628,-2.23902101851962,2.094369257019222
629,-2.238495456235997,2.09411030554164
630,-2.237969693246647,2.093851275495659
631,-2.237443730164012,2.0935921666194237
632,-2.235337889063848,2.093332978652247
633,-2.234810934615981,2.093073711334612
634,-2.234283783698402,2.092814364408164
635,-2.233756436906648,2.0925549376157058
636,-2.233228894833891,2.092295430701199
637,-2.2327011580709555,2.092035843409754
638,-2.2321732272063275,2.0917761754876287
639,-2.231645102826168,2.091516426682224
640,-2.231116785514325,2.0912565967420806
641,-2.2305882758523463,2.090996685416874
642,-2.230059574419493,2.090736692457412
643,-2.229530681792752,2.0904766176156278
644,-2.2290015985468443,2.090216460644579
645,-2.228472325254242,2.0899562212984453
646,-2.227942862485179,2.0896958993325185
647,-2.2274132108076605,2.089435494503205
648,-2.226883370787479,2.0891750065680186
649,-2.226353342988223,2.0889144352855777
650,-2.225823127971292,2.088653780415601
651,-2.225292726295904,2.0870880825395006
652,-2.2247621385191105,2.086826835920582
653,-2.224231365195808,2.086565503831059
654,-2.223700406878748,2.0863040860403905
655,-2.22316926411855,2.0860425823191
656,-2.2226379374637117,2.08578099243877
657,-2.2221064274606204,2.085519316172042
658,-2.2215747346535664,2.08525755329261
659,-2.221042859584752,2.0849957035752174
660,-2.220510802794303,2.084733766795655
661,-2.219978564820281,2.084471742730756
662,-2.2194461461986923,2.084209631158394
663,-2.2189135474635022,2.083947431857477
664,-2.218380769146643,2.0836851446079474
665,-2.217847811778026,2.083422769190776
666,-2.2173146758855515,2.08316030538796
667,-2.208760645500967,2.082897752982518
668,-2.208224553574932,2.0826351117584894
669,-2.207688292295458,2.082372381500928
670,-2.207151862154226,2.0821095619959014
671,-2.206615263641108,2.081846653030485
672,-2.2060784972441807,2.081583654392761
673,-2.205541563449733,2.081320565871814
674,-2.205004462742276,2.0810573872577285
675,-2.2044671956045505,2.080794118341584
676,-2.203929762517542,2.080530758915454
677,-2.2033921639604834,2.080267308772401
678,-2.202854400410868,2.0800037677064744
679,-2.202316472344457,2.079740135512707
680,-2.201778380235292,2.079476411987111
681,-2.2012401245556985,2.079212596926677
682,-2.2007017057763,2.0789486901293683
683,-2.200163124366025,2.0786846913941197
684,-2.199624380792116,2.078420600520832
685,-2.199085475520137,2.0781564173103737
686,-2.1985464090139875,2.077892141564572
687,-2.1980071817359046,2.0776277730862134
688,-2.197467794146476,2.0773633116790404
689,-2.196928246704647,2.077098757147747
690,-2.196388539867731,2.0768341092979776
691,-2.1958486740914163,2.076569367936321
692,-2.195308649829775,2.0763045328703127
693,-2.1947684675352725,2.076039603908425
694,-2.1942281276587745,2.075774580860069
695,-2.1936876306495567,2.075509463535591
696,-2.193146976955313,2.0752442517462684
697,-2.1926061670221637,2.0749789453043066
698,-2.1920652012946618,2.074713544022837
699,-2.191524080215806,2.0744480477159155
700,-2.190982804227044,2.074182456198515
701,-2.190441373768283,2.073916769286527
702,-2.189899789277898,2.073650986796758
703,-2.1888161599481406,2.0733851085469244
704,-2.188274115977926,2.073119134355652
