,a2_x,a2_y
260,-1.8458294463121028,-7.169994337604899
261,-1.846394612793,-7.169429232755928
262,-1.8469597813496732,-7.168864125584653
263,-1.84752495197382,-7.168299016100364
264,-1.8480901246571697,-7.167733904312311
265,-1.848655299391486,-7.167168790229711
266,-1.8492204761685649,-7.166603673861742
267,-1.849785654980235,-7.166038555217544
268,-1.8503508358183585,-7.165473434306224
269,-1.8509160186748288,-7.16490831113685
270,-1.8514812035415733,-7.164343185718454
271,-1.8537419629509504,-7.16377805806003
272,-1.8543071577490893,-7.163212928170541
273,-1.854872354509736,-7.159256957219425
274,-1.8554375532250391,-7.158691809799699
275,-1.8560027538871813,-7.158126660227953
276,-1.8565679564883744,-7.157561508512795
277,-1.857133161020863,-7.156996354662796
278,-1.8576983674769207,-7.156431198686499
279,-1.8582635758488548,-7.155866040592406
280,-1.8588287861290007,-7.155300880388991
281,-1.873524898803324,-7.154735718084688
282,-1.8740901578175464,-7.154170553687903
283,-1.874655418537412,-7.153605387207006
284,-1.8752206809560972,-7.153040218650332
285,-1.875785945066808,-7.152475048026186
286,-1.876351210862776,-7.151909875342835
287,-1.8769164783372596,-7.15134470060852
288,-1.8774817474835448,-7.15077952383144
289,-1.878047018294945,-7.15021434501977
290,-1.8786122907647995,-7.149649164181647
291,-1.879177564886474,-7.149083981325177
292,-1.8797428406533616,-7.148518796458432
293,-1.8803081180588817,-7.147953609589455
294,-1.88087339709648,-7.140606001690278
295,-1.8814386777596268,-7.140040787616576
296,-1.8820039600418208,-7.13947557165747
297,-1.8825692439365864,-7.138910353820499
298,-1.8831345294374728,-7.138345134113177
299,-1.8836998165380552,-7.137779912542984
300,-1.884265105231935,-7.137214689117373
301,-1.8848303955127392,-7.136649463843764
302,-1.8944405670321496,-7.136084236729549
303,-1.8950058848163491,-7.135519007782092
304,-1.895571204071112,-7.1264751011966805
305,-1.8961365247905555,-7.125909842182458
306,-1.8967018469688208,-7.125344581462593
307,-1.8972671706000728,-7.124779319043907
308,-1.8978324956785,-7.124214054933196
309,-1.8983978221983129,-7.123648789137229
310,-1.8989631501537465,-7.123083521662745
311,-1.899528479539058,-7.12251825251646
312,-1.9046165074151635,-7.12195298170506
313,-1.9051818507884275,-7.121387709235205
314,-1.905747195529898,-7.1208224351135305
315,-1.9063125416341025,-7.120257159346643
316,-1.90687788909559,-7.119691881941123
317,-1.9074432379089317,-7.119126602903526
318,-1.9080085880687192,-7.118561322240379
319,-1.908573939569568,-7.117996039958185
320,-1.9091392924061128,-7.11743075606342
321,-1.909704646573011,-7.106124749275588
322,-1.9102700020649417,-7.105559432967857
323,-1.9108353588766045,-7.104994115183657
324,-1.9114007170027203,-7.104428795928894
325,-1.911966076438032,-7.103863475209451
326,-1.915923628705419,-7.103298153031186
327,-1.916488998427518,-7.102732829399933
328,-1.917054369412428,-7.102167504321506
329,-1.9176197416550984,-7.101602177801693
330,-1.918185115150498,-7.10103684984626
331,-1.918750489893616,-7.095948834584404
332,-1.919315865879461,-7.095383492584842
333,-1.9198812431030623,-7.094818149211578
334,-1.920446621559469,-7.094252804470107
335,-1.9210120012437504,-7.093687458365903
336,-1.9215773821509936,-7.093122110904415
337,-1.9221427642763085,-7.092556762091073
338,-1.9227081476148211,-7.091991411931285
339,-1.92327353216168,-7.091426060430436
340,-1.9238389179120512,-7.090860707593891
341,-1.9244043048611208,-7.084076371294584
342,-1.9249696930040936,-7.083511001572485
343,-1.9255350823361943,-7.082945630587575
344,-1.9261004728526667,-7.082380258344904
345,-1.9266658645487729,-7.081814884849504
346,-1.9272312574197945,-7.081249510106387
347,-1.927796651461032,-7.080684134120542
348,-1.928362046667804,-7.08011875689694
349,-1.9289274430354488,-7.079553378440534
350,-1.9294928405593228,-7.0789879987562525
351,-1.930058239234801,-7.078422617849009
352,-1.9306236390572773,-7.077857235723695
353,-1.9311890400221636,-7.077291852385182
354,-1.9317544421248896,-7.076726467838323
355,-1.932319845360905,-7.076161082087952
356,-1.932885249725676,-7.075595695138882
357,-1.9334506552146875,-7.0750303069959095
358,-1.934016061823443,-7.074464917663809
359,-1.9345814695474632,-7.073899527147336
360,-1.9351468783822872,-7.07333413545123
361,-1.935712288323472,-7.072768742580208
362,-1.936277699366591,-7.072203348538971
363,-1.936843111507238,-7.071637953332199
364,-1.937408524741022,-7.0710725569645545
365,-1.9379739390635704,-7.07050715944068
366,-1.938539354470529,-7.069941760765202
367,-1.9391047709575595,-7.069376360942726
368,-1.9396701885203411,-7.06881095997784
369,-1.940235607154572,-7.068245557875113
370,-1.9408010268559652,-7.067680154639098
371,-1.9475861449745584,-7.067114750274327
372,-1.948151578166769,-7.066549344785315
373,-1.948717012367911,-7.06598393817656
374,-1.949282447573948,-7.06541853045254
375,-1.9498478837808608,-7.064853121617716
376,-1.9504133209846457,-7.064287711676532
377,-1.9509787591813152,-7.063722300633413
378,-1.951544198366898,-7.063156888492766
379,-1.952109638537438,-7.062591475258982
380,-1.952675079688996,-7.062026060936433
381,-1.9577640935564884,-7.061460645529475
382,-1.958329544304968,-7.060895229042444
383,-1.958894995992153,-7.060329811479662
384,-1.9594604486142897,-7.059764392845432
385,-1.9600259021676372,-7.059198973144039
386,-1.960591356648472,-7.054675577623698
387,-1.9611568120530825,-7.054110148507893
388,-1.9617222683777744,-7.053544718366852
389,-1.962287725618867,-7.052979287204675
390,-1.9628531837726957,-7.052413855025447
391,-1.9634186428356084,-7.051848421833236
392,-1.9639841028039693,-7.051282987632094
393,-1.9645495636741568,-7.050717552426057
394,-1.9651150254425631,-7.050152116219144
395,-1.965680488105596,-7.049586679015359
396,-1.966245951659676,-7.04902124081869
397,-1.9724661085544668,-7.048455801633107
398,-1.9730315825271487,-7.047890361462567
399,-1.9735970573456405,-7.047324920311009
400,-1.9741625330065575,-7.041670455695036
401,-1.9747280095065312,-7.041105004007851
402,-1.9752934868422043,-7.040539551385715
403,-1.975858965010235,-7.039974097832367
404,-1.976424444007293,-7.039408643351533
405,-1.9769899238300623,-7.038843187946922
406,-1.9775554044752408,-7.03827773162223
407,-1.9803828199225852,-7.037712274381137
408,-1.9809483054335928,-7.037146816227309
409,-1.9815137917442556,-7.036581357164396
410,-1.9820792788513752,-7.036015897196035
411,-1.9826447667517664,-7.035450436325847
412,-1.983210255442256,-7.034884974557441
413,-1.983775744919684,-7.034319511894409
414,-1.9843412351809009,-7.033754048340328
415,-1.9849067262227733,-7.030361248502445
416,-1.985472218042178,-7.029795778810034
417,-1.9939546865515396,-7.029230308254693
418,-1.9945201903968257,-7.028664836839873
419,-1.9950856949684308,-7.028099364569013
420,-1.9956512002634488,-7.027533891445537
421,-1.9962167062789875,-7.026968417472855
422,-1.996782213012163,-7.026402942654364
423,-1.997347720460106,-7.025837466993447
424,-1.9979132286199568,-7.025271990493473
425,-1.998478737488868,-7.0247065131578
426,-1.9990442470640035,-7.0241410349897695
427,-2.0007407799985617,-7.023575555992712
428,-2.0013062923704577,-7.023010076169942
429,-2.0018718054345657,-7.022444595524763
430,-2.002437319188117,-7.021879114060465
431,-2.003002833628354,-7.021313631780325
432,-2.003568348752529,-7.0207481486876055
433,-2.0041338645579083,-7.020182664785557
434,-2.0046993810417657,-7.019617180077418
435,-2.0052648982013874,-7.019051694566411
436,-2.0058304160340703,-7.018486208255748
437,-2.006961453707862,-7.017920721148628
438,-2.0075269735436185,-7.017355233248237
439,-2.0080924940417315,-7.006045313448463
440,-2.008658015199552,-7.005479809603177
441,-2.009223537014441,-7.004914305031572
442,-2.00978905948377,-7.004348799736554
443,-2.0103545826049216,-7.003783293721016
444,-2.0109201063752886,-7.0032177869878405
445,-2.011485630792274,-7.002652279539897
446,-2.012051155853291,-7.002086771380046
447,-2.021665177970654,-7.001521262511135
448,-2.0222307141935536,-7.000955752935999
449,-2.0227962510132618,-7.000390242657464
450,-2.023361788427391,-6.999824731678344
451,-2.0239273264335638,-6.9992592200014405
452,-2.0244928650294107,-6.998693707629545
453,-2.0250584042125745,-6.998128194565437
454,-2.0256239439807056,-6.997562680811885
455,-2.026189484331464,-6.996997166371648
456,-2.026755025262519,-6.996431651247472
457,-2.0273205667715493,-6.9958661354420935
458,-2.027886108856244,-6.995300618958236
459,-2.028451651514299,-6.97833482202935
460,-2.029017194743422,-6.97776928580645
461,-2.029582738541328,-6.977203748986742
462,-2.0301482829057425,-6.976638211572613
463,-2.030713827834399,-6.976072673566441
464,-2.0312793733250407,-6.975507134970593
465,-2.03184491937542,-6.974941595787429
466,-2.032410465983297,-6.974376056019298
467,-2.0329760131464423,-6.97381051566854
468,-2.033541560862635,-6.973244974737485
469,-2.0341071091296627,-6.972679433228454
470,-2.0346726579453223,-6.97211389114376
471,-2.035238207307419,-6.971548348485705
472,-2.035803757213767,-6.970982805256582
473,-2.036369307662189,-6.970417261458676
474,-2.036934858650518,-6.969851717094261
475,-2.037500410176593,-6.969286172165604
476,-2.0380659622382638,-6.968720626674962
477,-2.038631514833387,-6.968155080624583
478,-2.03919706795983,-6.967589534016706
479,-2.0408937305058643,-6.96702398685356
480,-2.0414592857364164,-6.966458439137368
481,-2.042024841487746,-6.96589289087034
482,-2.0425903977577704,-6.96532734205468
483,-2.0431559545444142,-6.964761792692584
484,-2.043721511845612,-6.964196242786236
485,-2.0442870696593034,-6.963630692337813
486,-2.0448526279834405,-6.963065141349484
487,-2.045418186815981,-6.962499589823409
488,-2.0459837461548918,-6.961934037761739
489,-2.0465493059981457,-6.961368485166616
490,-2.047114866343726,-6.960802932040172
491,-2.047680427189625,-6.956844045455588
492,-2.04824598853384,-6.956278488154391
493,-2.0488115503743773,-6.955712930340699
494,-2.049377112709253,-6.955147372016562
495,-2.049942675536488,-6.954581813184022
496,-2.0505082388541145,-6.954016253845111
497,-2.05107380266017,-6.953450694001857
498,-2.0516393669527013,-6.952885133656276
499,-2.0522049317297624,-6.952319572810377
500,-2.0527704969894147,-6.9517540114661625
501,-2.0533360627297284,-6.951188449625625
502,-2.053901628948781,-6.950622887290749
503,-2.0544671956446567,-6.950057324463514
504,-2.0550327628154488,-6.949491761145888
505,-2.0555983304592576,-6.948926197339832
506,-2.056163898574191,-6.948360633047301
507,-2.056729467158364,-6.94779506827024
508,-2.0572950362099007,-6.947229503010588
509,-2.057860605726931,-6.946663937270274
510,-2.058426175707593,-6.946098371051222
511,-2.058991746150032,-6.944401669540746
512,-2.0595573170524006,-6.943836101425812
513,-2.06012288841286,-6.943270532841638
514,-2.0606884602295774,-6.942704963790102
515,-2.061254032500728,-6.942139394273072
516,-2.061819605224493,-6.94157382429241
517,-2.062385178399063,-6.941008253849971
518,-2.0629507520226347,-6.9404426829476025
519,-2.063516326093412,-6.939877111587143
520,-2.0640819006096054,-6.939311539770426
521,-2.0646474755694344,-6.938745967499275
522,-2.065213050971124,-6.93818039477551
523,-2.0657786268129064,-6.93761482160094
524,-2.066344203093021,-6.937049247977368
525,-2.066909779809716,-6.936483673906591
526,-2.067475356961243,-6.935918099390397
527,-2.068040934545864,-6.935352524430568
528,-2.0686065125618467,-6.934786949028879
529,-2.069172091007465,-6.934221373187096
530,-2.069737669881001,-6.933655796906981
531,-2.0703032491807423,-6.933090220190286
532,-2.0708688289049846,-6.932524643038759
533,-2.0714344090520296,-6.931959065454138
534,-2.071999989620186,-6.931393487438156
535,-2.074827898718923,-6.930827908992537
536,-2.0753934817786104,-6.930262330119001
537,-2.0759590652477597,-6.92969675081926
538,-2.076524649124732,-6.929131171095018
539,-2.077090233407896,-6.928565590947973
540,-2.0776558180956264,-6.928000010379817
541,-2.078221403186306,-6.92517210128108
542,-2.0787869886783232,-6.924606518221393
543,-2.079352574570072,-6.924040934752244
544,-2.079918160859953,-6.923475350875273
545,-2.080483747546375,-6.922909766592109
546,-2.081049334627751,-6.922344181904378
547,-2.081614922102501,-6.921778596813698
548,-2.082180509969052,-6.921213011321681
549,-2.082746098225837,-6.920647425429933
550,-2.0833116868712938,-6.920081839140051
551,-2.083877275903869,-6.919516252453629
552,-2.0844428653220137,-6.918950665372253
553,-2.0850084551241856,-6.918385077897503
554,-2.0855740453088485,-6.917819490030952
555,-2.086139635874473,-6.917253901774167
556,-2.0867052268195345,-6.916688313128709
557,-2.087270818142516,-6.916122724096134
558,-2.0878364098419047,-6.915557134677989
559,-2.09632032949204,-6.914991544875817
560,-2.0968859270132274,-6.914425954691154
561,-2.09745152488603,-6.91386036412553
562,-2.098017123109041,-6.913294773180469
563,-2.0985827216808604,-6.912729181857488
564,-2.099148320600092,-6.912163590158099
565,-2.099713919865346,-6.903114072986777
566,-2.1002795194752397,-6.902548475113974
567,-2.1008451194283926,-6.901982876890963
568,-2.1014107197234333,-6.901417278319144
569,-2.1172476613853624,-6.900851679399913
570,-2.1178132710218693,-6.900286080134658
571,-2.11837888096153,-6.899720480524765
572,-2.1189444912031314,-6.899154880571611
573,-2.1195101017454667,-6.898589280276571
574,-2.120075712587332,-6.898023679641011
575,-2.12064132372753,-6.882186728978138
576,-2.121206935164867,-6.881621119038478
577,-2.1217725468981543,-6.881055508796876
578,-2.1223381589262083,-6.880489898254541
579,-2.12290377124785,-6.879924287412675
580,-2.123469383861905,-6.879358676272477
581,-2.1240349967672034,-6.87879306483514
582,-2.1246006099625805,-6.878227453101853
583,-2.125166223446876,-6.877661841073799
584,-2.1257318372189338,-6.8770962287521575
585,-2.1262974512776034,-6.876530616138103
586,-2.126863065621738,-6.875965003232805
587,-2.127428680250196,-6.87087447416985
588,-2.12799429516184,-6.870308858415426
589,-2.1285599103555364,-6.869743242382321
590,-2.1291255258301582,-6.869177626071648
591,-2.1296911415845816,-6.868612009484519
592,-2.130256757617687,-6.868046392622038
593,-2.13082237392836,-6.867480775485307
594,-2.1313879905154893,-6.866915158075423
595,-2.1319536073779704,-6.866349540393479
596,-2.1325192245147013,-6.865783922440563
597,-2.1330848419245854,-6.865218304217758
598,-2.133650459606529,-6.864652685726146
599,-2.134216077559446,-6.8640870669668
600,-2.1347816957822503,-6.863521447940791
601,-2.1353473142738637,-6.862955828649186
602,-2.1359129330332096,-6.862390209093048
603,-2.136478552059218,-6.861824589273435
604,-2.137044171350823,-6.8612589691914
605,-2.1376097909069607,-6.860693348847994
606,-2.1494878608560275,-6.860127728244263
607,-2.15005348597154,-6.859562107381246
608,-2.1506191113282904,-6.858996486259981
609,-2.151184736925313,-6.858430864881502
610,-2.151750362761648,-6.857865243246836
611,-2.152315988836337,-6.850512139143982
612,-2.152881615148428,-6.84994651402847
613,-2.153447241696969,-6.849380888671719
614,-2.1540128684810167,-6.848815263074696
615,-2.154578495499628,-6.848249637238362
616,-2.155144122751864,-6.847684011163673
617,-2.1557097502367912,-6.847118384851583
618,-2.1562753779534787,-6.846552758303041
619,-2.156841005900999,-6.845987131518993
620,-2.157406634078429,-6.845421504500382
621,-2.157972262484849,-6.844855877248145
622,-2.158537891119343,-6.844290249763218
623,-2.159103519980999,-6.843724622046531
624,-2.1619316676650318,-6.84315899409901
625,-2.1624972978707038,-6.84259336592158
626,-2.1630629282972524,-6.84202773751516
627,-2.163628558943796,-6.841462108880665
628,-2.164194189809452,-6.840896480019009
629,-2.1647598208933454,-6.838068332334978
630,-2.1653254521946037,-6.8375027021293056
631,-2.165891083712356,-6.836937071702756
632,-2.166456715445737,-6.8363714410562135
633,-2.167022347393885,-6.835805810190557
634,-2.168719244518352,-6.835240179106664
635,-2.169284877317008,-6.834674547805406
636,-2.1698505103261696,-6.834108916287653
637,-2.1704161435449945,-6.833543284554272
638,-2.170981776972644,-6.832977652606124
639,-2.1715474106082824,-6.831846388068963
640,-2.172113044451078,-6.831280755481657
641,-2.172678678500202,-6.830715122683001
642,-2.173244312754829,-6.83014948967384
643,-2.1738099472141386,-6.829583856455015
644,-2.17437558187731,-6.829018223027366
645,-2.1749412167435285,-6.828452589391728
646,-2.175506851811982,-6.827886955548932
647,-2.176072487081861,-6.827321321499808
648,-2.1766381225523608,-6.82675568724518
649,-2.1772037582226784,-6.826190052785871
650,-2.177769394092014,-6.8256244181227
651,-2.178335030159573,-6.825058783256481
652,-2.1789006664245614,-6.824493148188028
653,-2.179466302886189,-6.823927512918148
654,-2.1800319395436705,-6.823361877447649
655,-2.180597576396221,-6.822796241777332
656,-2.1822944881165065,-6.822230605907996
657,-2.1828601257415654,-6.8216649698404375
658,-2.183425763557824,-6.821099333575449
659,-2.183991401564517,-6.820533697113821
660,-2.184557039760884,-6.81996806045634
661,-2.185122678146164,-6.818836786556948
662,-2.1856883167196037,-6.818271149316595
663,-2.1862539554804488,-6.817705511883504
664,-2.1868195944279503,-6.817139874258445
665,-2.1873852335613617,-6.816574236442187
666,-2.1879508728799397,-6.816008598435494
667,-2.188516512382942,-6.815442960239128
668,-2.1890821520696333,-6.814877321853848
669,-2.191344712638624,-6.814311683280408
670,-2.1919103532327906,-6.813746044519563
671,-2.192475994006281,-6.813180405572061
672,-2.193041634958377,-6.81261476643865
673,-2.1936072760883647,-6.812049127120073
674,-2.194172917395532,-6.811483487617069
675,-2.1947385588791706,-6.810917847930378
676,-2.1953042005385743,-6.808655287361388
